id_laporan;nama_skpd;kategori;rincian_masalah;status;tanggal_masuk;tanggal_selesai;selisih_hari
QL001279302;KELURAHAN TANJUNG DUREN UTARA;Pohon;"Lain-lain:
sampah daun";complete;2019-06-28;2019-06-28;0
QL001279300;KELURAHAN TANJUNG DUREN UTARA;Sampah;"Lain-lain:
sampah daun";complete;2019-06-28;2019-06-28;0
QL001279283;KELURAHAN JELAMBAR BARU;Sampah;Rumput Liar DAS;complete;2019-06-28;2019-06-29;1
QL001279270;KELURAHAN KAMAL;Sampah;Rumput Liar Kecil;complete;2019-06-28;2019-06-28;0
QL001279269;KELURAHAN KAMAL;Sampah;Rumput Liar Kecil;complete;2019-06-28;2019-06-28;0
QL001279261;KELURAHAN JELAMBAR;Sampah;Sampah Got;complete;2019-06-28;2019-06-28;0
QL001279233;KELURAHAN MANGGA BESAR;Sampah;Sampah Lingkungan;complete;2019-06-28;2019-06-28;0
QL001279229;KELURAHAN TANJUNG DUREN SELATAN;Saluran air/kali/sungai;"Lain-lain:
saluran ada sampah";complete;2019-06-28;2019-06-28;0
QL001279228;KELURAHAN TANJUNG DUREN SELATAN;Saluran air/kali/sungai;"Lain-lain:
saluran mampet";complete;2019-06-28;2019-06-28;0
QL001279227;KELURAHAN TANJUNG DUREN SELATAN;Saluran air/kali/sungai;"Lain-lain:
saluran mampet";complete;2019-06-28;2019-06-28;0
QL001279226;KELURAHAN TANJUNG DUREN SELATAN;Saluran air/kali/sungai;"Lain-lain:
saluran ada sampah";complete;2019-06-28;2019-06-28;0
QL001279221;KELURAHAN SLIPI;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-28;2019-06-28;0
QL001279213;KELURAHAN KALIANYAR;Sampah;Sampah Got;complete;2019-06-28;2019-06-28;0
QL001279211;KELURAHAN PAL MERAH;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"Lain-lain:
Saluran Mampet";complete;2019-06-28;2019-06-28;0
QL001279178;KELURAHAN PEKOJAN;Saluran air/kali/sungai;"Lain-lain:
rumput liar dan sampah di saluran";complete;2019-06-28;2019-06-28;0
QL001279170;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Got;complete;2019-06-28;2019-06-28;0
QL001279167;KELURAHAN SLIPI;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-28;2019-06-28;0
QL001279165;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-28;2019-06-28;0
QL001279164;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-28;2019-06-28;0
QL001279163;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-28;2019-06-28;0
TW000016421;KELURAHAN JEMBATAN BESI;Gangguan ketenteraman dan ketertiban;"Lain-lain:
nongkrong nongkrong remaja dan membuat resah warga .setempat";complete;2019-06-28;2019-06-28;0
QL001279129;KELURAHAN MAPHAR;Sampah;Sampah Lingkungan;complete;2019-06-28;2019-06-28;0
QL001278935;KELURAHAN KEDAUNG KALI ANGKE;Sampah;Sampah Trotoar;complete;2019-06-27;2019-06-28;1
TW000016410;KELURAHAN RAWA BUAYA;Jalan;"Lain-lain:
Sampah puing di pinggir jalanan";complete;2019-06-27;2019-06-28;1
QL001278793;KELURAHAN KEDOYA UTARA;Sampah;Sampah Lingkungan;complete;2019-06-27;2019-06-28;1
QL001278791;KELURAHAN DURI KEPA;Sampah;Sampah Trotoar;complete;2019-06-27;2019-06-28;1
QL001278795;KELURAHAN KEDOYA UTARA;Sampah;"Lain-lain:
rumput liar";complete;2019-06-27;2019-06-28;1
QL001278939;KELURAHAN KEDOYA UTARA;Sampah;Sampah Trotoar;complete;2019-06-27;2019-06-28;1
QL001279070;KELURAHAN SLIPI;Saluran air/kali/sungai;Tersumbat Lumpur (L ? 0,6 m);complete;2019-06-27;2019-06-27;0
QL001279040;KELURAHAN TANJUNG DUREN UTARA;Sampah;Sampah Trotoar;complete;2019-06-27;2019-06-27;0
QL001279039;KELURAHAN PINANGSIA;Sampah;Sampah Ruang Publik;complete;2019-06-27;2019-06-27;0
QL001278959;KELURAHAN TANJUNG DUREN UTARA;Sampah;Sampah Lingkungan;complete;2019-06-27;2019-06-27;0
QL001279004;KELURAHAN TANJUNG DUREN UTARA;Sampah;Rumput Liar Kecil;complete;2019-06-27;2019-06-27;0
QL001279003;KELURAHAN TANJUNG DUREN UTARA;Sampah;Sampah Lingkungan;complete;2019-06-27;2019-06-27;0
QL001279001;KELURAHAN TANJUNG DUREN UTARA;Sampah;Sampah Lingkungan Besar;complete;2019-06-27;2019-06-27;0
QL001279002;KELURAHAN TANJUNG DUREN UTARA;Sampah;Rumput Liar Kecil;complete;2019-06-27;2019-06-27;0
QL001279000;KELURAHAN TANJUNG DUREN UTARA;Sampah;Rumput Liar Kecil;complete;2019-06-27;2019-06-27;0
QL001278968;KELURAHAN TANJUNG DUREN UTARA;Sampah;Sampah Lingkungan;complete;2019-06-27;2019-06-27;0
QL001278967;KELURAHAN TANJUNG DUREN UTARA;Sampah;"Lain-lain:
iklan liar";complete;2019-06-27;2019-06-27;0
QL001278962;KELURAHAN TANJUNG DUREN UTARA;Sampah;Rumput Liar Kecil;complete;2019-06-27;2019-06-27;0
QL001278963;KELURAHAN TANJUNG DUREN UTARA;Sampah;Rumput Liar Kecil;complete;2019-06-27;2019-06-27;0
QL001278960;KELURAHAN TANJUNG DUREN UTARA;Sampah;Sampah Lingkungan;complete;2019-06-27;2019-06-27;0
QL001278961;KELURAHAN TANJUNG DUREN UTARA;Sampah;Rumput Liar Kecil;complete;2019-06-27;2019-06-27;0
QL001278940;KELURAHAN WIJAYA KUSUMA;Sampah;Sampah Trotoar;complete;2019-06-27;2019-06-27;0
QL001278941;KELURAHAN WIJAYA KUSUMA;Sampah;Rumput Liar Kecil;complete;2019-06-27;2019-06-27;0
QL001278937;KELURAHAN KEDAUNG KALI ANGKE;Sampah;Sampah Trotoar;complete;2019-06-27;2019-06-27;0
QL001278936;KELURAHAN KEDAUNG KALI ANGKE;Sampah;Sampah Trotoar;complete;2019-06-27;2019-06-27;0
QL001278933;KELURAHAN CENGKARENG TIMUR;Sampah;Sampah Got;complete;2019-06-27;2019-06-27;0
QL001278932;KELURAHAN CENGKARENG TIMUR;Sampah;Sampah Got;complete;2019-06-27;2019-06-28;1
QL001278927;KELURAHAN CENGKARENG BARAT;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-27;2019-06-27;0
QL001278925;KELURAHAN CENGKARENG BARAT;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-27;2019-06-27;0
QL001278926;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Trotoar;complete;2019-06-27;2019-06-27;0
LP000016336;KELURAHAN DURI KOSAMBI;Sampah;Sampah Lingkungan;complete;2019-06-27;2019-06-27;0
QL001278909;KELURAHAN SLIPI;Saluran air/kali/sungai;Tersumbat Lumpur (L ? 0,6 m);complete;2019-06-27;2019-06-27;0
QL001278797;KELURAHAN JEMBATAN BESI;Sampah;Sampah Lingkungan;complete;2019-06-27;2019-06-27;0
QL001278802;KELURAHAN RAWA BUAYA;Sampah;Sampah Trotoar;complete;2019-06-27;2019-06-27;0
QL001278809;KELURAHAN KEDAUNG KALI ANGKE;Sampah;Sampah Trotoar;complete;2019-06-27;2019-06-27;0
QL001278818;KELURAHAN PEGADUNGAN;Sampah;Sampah Lingkungan;complete;2019-06-27;2019-06-27;0
QL001278805;KELURAHAN RAWA BUAYA;Sampah;Sampah Ruang Publik;complete;2019-06-27;2019-06-27;0
QL001278804;KELURAHAN RAWA BUAYA;Sampah;Sampah Trotoar;complete;2019-06-27;2019-06-27;0
QL001278810;KELURAHAN DURI KOSAMBI;Sampah;Sampah Trotoar;complete;2019-06-27;2019-06-27;0
QL001278803;KELURAHAN RAWA BUAYA;Sampah;Sampah Ruang Publik;complete;2019-06-27;2019-06-27;0
QL001278789;KELURAHAN TANJUNG DUREN UTARA;Sampah;Rumput Liar Kecil;complete;2019-06-27;2019-06-27;0
QL001278801;KELURAHAN RAWA BUAYA;Sampah;Sampah Trotoar;complete;2019-06-27;2019-06-27;0
QL001278817;KELURAHAN PEGADUNGAN;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-27;2019-06-27;0
QL001278837;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Got;complete;2019-06-27;2019-01-07;
QL4925315680284188163;KELURAHAN JATI PULO;Sampah;Sampah Got;complete;2019-06-27;2019-06-27;0
QL001278820;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Trotoar;complete;2019-06-27;2019-06-27;0
QL001278812;KELURAHAN KALI DERES;Sampah;Sampah Ruang Publik;complete;2019-06-27;2019-06-27;0
QL001278800;KELURAHAN KEDAUNG KALI ANGKE;Sampah;Sampah Trotoar;complete;2019-06-27;2019-06-27;0
QL001278798;KELURAHAN KEDAUNG KALI ANGKE;Sampah;Sampah Trotoar;complete;2019-06-27;2019-06-27;0
QL001278799;KELURAHAN KEDAUNG KALI ANGKE;Sampah;Sampah Trotoar;complete;2019-06-27;2019-06-27;0
QL001278796;KELURAHAN KEDAUNG KALI ANGKE;Sampah;Sampah Trotoar;complete;2019-06-27;2019-06-27;0
QL001278794;KELURAHAN KEDOYA UTARA;Sampah;Sampah Lingkungan;complete;2019-06-27;2019-06-28;1
QL001278787;KELURAHAN SLIPI;Sampah;Sampah Got;complete;2019-06-27;2019-06-27;0
QL001278788;KELURAHAN SLIPI;Sampah;Sampah Got;complete;2019-06-27;2019-06-27;0
QL001278785;KELURAHAN SLIPI;Sampah;Sampah Got;complete;2019-06-27;2019-06-27;0
QL001278781;KELURAHAN GROGOL;Sampah;Sampah Lingkungan Besar;complete;2019-06-27;2019-06-27;0
QL001278780;KELURAHAN ROA MALAKA;Sampah;Tong Sampah Rusak/Hilang;complete;2019-06-27;2019-06-27;0
QL001278735;KELURAHAN SLIPI;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-27;2019-06-27;0
QL001278747;KELURAHAN DURI KEPA;Sampah;Sampah Got;complete;2019-06-27;2019-06-27;0
QL001278742;KELURAHAN RAWA BUAYA;Sampah;Sampah Got;complete;2019-06-27;2019-06-27;0
QL001278741;KELURAHAN RAWA BUAYA;Sampah;Sampah Lingkungan;complete;2019-06-27;2019-06-27;0
QL001278737;KELURAHAN SLIPI;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-27;2019-06-27;0
QL001278738;KELURAHAN SLIPI;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-27;2019-06-27;0
QL001278736;KELURAHAN SLIPI;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-27;2019-06-27;0
QL001278731;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-27;2019-06-27;0
QL001278729;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-27;2019-06-27;0
QL001278692;KELURAHAN MAPHAR;Sampah;Sampah Lingkungan;complete;2019-06-27;2019-06-27;0
QL001278683;KELURAHAN GROGOL;Sampah;Sampah Trotoar;complete;2019-06-26;2019-06-27;1
QL001278667;KELURAHAN KEDOYA SELATAN;Pohon;"Lain-lain:
Papan nama rubuh";complete;2019-06-26;2019-06-26;0
LP000016366;KELURAHAN TANAH SEREAL;Sampah;Sampah Got;complete;2019-06-26;2019-06-26;0
QL001278573;KELURAHAN JELAMBAR;Saluran air/kali/sungai;"Lain-lain:
sampah got";complete;2019-06-26;2019-06-26;0
QL001278540;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Lingkungan;complete;2019-06-26;2019-06-26;0
QL001278537;KELURAHAN TANJUNG DUREN SELATAN;Gangguan ketenteraman dan ketertiban;"Lain-lain:
coretan liar";complete;2019-06-26;2019-06-26;0
QL001278535;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Ruang Publik;complete;2019-06-26;2019-06-26;0
QL001278531;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Ruang Publik;complete;2019-06-26;2019-06-26;0
QL001278528;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Ruang Publik;complete;2019-06-26;2019-06-26;0
QL001278527;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Trotoar;complete;2019-06-26;2019-06-26;0
QL001278526;KELURAHAN TAMAN SARI;Sampah;Sampah Lingkungan;complete;2019-06-26;2019-06-26;0
QL001278524;KELURAHAN GROGOL;Sampah;Sampah Got;complete;2019-06-26;2019-06-26;0
QL001278523;KELURAHAN GROGOL;Sampah;Sampah Got;complete;2019-06-26;2019-06-26;0
QL001278522;KELURAHAN GROGOL;Sampah;Sampah Got;complete;2019-06-26;2019-06-26;0
QL001278521;KELURAHAN GROGOL;Sampah;Sampah Got;complete;2019-06-26;2019-06-26;0
QL001278512;KELURAHAN KAPUK;Sampah;Sampah Got;complete;2019-06-26;2019-06-26;0
QL001278511;KELURAHAN KAPUK;Sampah;Sampah Got;complete;2019-06-26;2019-06-26;0
QL001278506;KELURAHAN SLIPI;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-26;2019-06-26;0
QL001278505;KELURAHAN SLIPI;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-26;2019-06-26;0
QL001278501;KELURAHAN GROGOL;Sampah;Sampah Trotoar;complete;2019-06-26;2019-06-26;0
QL001278503;KELURAHAN GROGOL;Sampah;Sampah Trotoar;complete;2019-06-26;2019-06-26;0
QL001278500;KELURAHAN GROGOL;Sampah;Rumput Liar Kecil;complete;2019-06-26;2019-06-26;0
QL001278483;KELURAHAN ANGKE;Sampah;Sampah Ruang Publik;complete;2019-06-26;2019-06-26;0
QL001278477;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-26;2019-06-26;0
QL001278476;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-26;2019-06-26;0
QL001278469;KELURAHAN JELAMBAR BARU;Sampah;Sampah Lingkungan;complete;2019-06-26;2019-06-26;0
QL001278455;KELURAHAN SUKABUMI SELATAN;Perizinan;"Lain-lain:
Bangunan Liar";complete;2019-06-26;2019-06-26;0
QL001278459;KELURAHAN TAMAN SARI;Sampah;Sampah Lingkungan;complete;2019-06-26;2019-06-26;0
QL001278458;KELURAHAN TAMAN SARI;Saluran air/kali/sungai;"Lain-lain:
Sampah Saluran";complete;2019-06-26;2019-06-26;0
QL001278447;KELURAHAN SEMANAN;Sampah;Sampah Got;complete;2019-06-26;2019-06-26;0
QL001278445;KELURAHAN SEMANAN;Sampah;Sampah Got;complete;2019-06-26;2019-06-26;0
QL001278441;KELURAHAN SEMANAN;Sampah;Sampah Got;complete;2019-06-26;2019-06-26;0
QL001278439;KELURAHAN SEMANAN;Sampah;Sampah Got;complete;2019-06-26;2019-06-26;0
QL001278436;KELURAHAN JEMBATAN BESI;Sampah;Sampah Halte Transjakarta;complete;2019-06-26;2019-06-26;0
QL001278434;KELURAHAN JEMBATAN BESI;Sampah;Sampah Halte Transjakarta;complete;2019-06-26;2019-06-26;0
QL001278418;KELURAHAN JATI PULO;Sampah;Sampah Got;complete;2019-06-26;2019-06-26;0
QL001278377;KELURAHAN TANJUNG DUREN SELATAN;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";complete;2019-06-26;2019-06-26;0
QL001278406;KELURAHAN KAPUK;Saluran air/kali/sungai;"Lain-lain:
null";complete;2019-06-26;2019-06-26;0
QL001278405;KELURAHAN KAPUK;Sampah;Sampah Got;complete;2019-06-26;2019-06-26;0
QL001278401;KELURAHAN JEMBATAN LIMA;Saluran air/kali/sungai;"Lain-lain:
sampah saluran pemukiman";complete;2019-06-26;2019-06-26;0
QL001278244;KELURAHAN KEMANGGISAN;Gangguan ketenteraman dan ketertiban;"Lain-lain:
coretan";complete;2019-06-25;2019-06-26;1
QL001278292;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Lingkungan;complete;2019-06-25;2019-06-25;0
QL001278242;KELURAHAN TANJUNG DUREN SELATAN;Gangguan ketenteraman dan ketertiban;"Lain-lain:
ada corli";complete;2019-06-25;2019-06-25;0
QL001278241;KELURAHAN TANJUNG DUREN SELATAN;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"Lain-lain:
jalanan kotor";complete;2019-06-25;2019-06-25;0
QL001278237;KELURAHAN TANJUNG DUREN SELATAN;Saluran air/kali/sungai;"Lain-lain:
sampah disaluran";complete;2019-06-25;2019-06-25;0
QL001278233;KELURAHAN TANJUNG DUREN SELATAN;Saluran air/kali/sungai;"Lain-lain:
sampah di saluran";complete;2019-06-25;2019-06-25;0
QL001278217;KELURAHAN PINANGSIA;Pohon;Permintaan Tanam Pohon;complete;2019-06-25;2019-06-26;1
QL001278218;KELURAHAN PINANGSIA;Pohon;Permintaan Tanam Pohon;complete;2019-06-25;2019-06-26;1
QL001278148;KELURAHAN TANJUNG DUREN SELATAN;Saluran air/kali/sungai;"Lain-lain:
sampah di saluran";complete;2019-06-25;2019-06-26;1
QL001278147;KELURAHAN TANJUNG DUREN SELATAN;Saluran air/kali/sungai;"Lain-lain:
sampah saluran";complete;2019-06-25;2019-06-25;0
QL001278145;KELURAHAN JATI PULO;Sampah;Sampah Got;complete;2019-06-25;2019-06-25;0
QL001278117;KELURAHAN SLIPI;Gangguan ketenteraman dan ketertiban;"Lain-lain:
coretan";complete;2019-06-25;2019-06-25;0
QL001278114;KELURAHAN SLIPI;Gangguan ketenteraman dan ketertiban;"Lain-lain:
coretan";complete;2019-06-25;2019-06-25;0
QL001278116;KELURAHAN SLIPI;Sampah;Sampah Ruang Publik;complete;2019-06-25;2019-06-25;0
QL001278106;KELURAHAN SLIPI;Sampah;Sampah Trotoar;complete;2019-06-25;2019-06-25;0
QL001278104;KELURAHAN JELAMBAR BARU;Sampah;Sampah Trotoar;complete;2019-06-25;2019-06-25;0
QL001278103;KELURAHAN JELAMBAR BARU;Sampah;Sampah Trotoar;complete;2019-06-25;2019-06-25;0
QL001278098;KELURAHAN ANGKE;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-25;2019-06-25;0
QL001278097;KELURAHAN ANGKE;Saluran air/kali/sungai;Tali/Mulut Air Tersumbat;complete;2019-06-25;2019-06-25;0
QL001278075;KELURAHAN JEMBATAN LIMA;Sampah;Sampah Lingkungan;complete;2019-06-25;2019-06-25;0
QL001278071;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-25;2019-06-25;0
QL001278069;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-25;2019-06-25;0
QL001278020;KELURAHAN TAMAN SARI;Sampah;Sampah Trotoar;complete;2019-06-25;2019-06-25;0
QL001277249;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Lingkungan;complete;2019-06-25;2019-06-25;0
QL001278029;KELURAHAN MANGGA BESAR;Perizinan;"Lain-lain:
lainya";complete;2019-06-25;2019-06-25;0
QL001276648;KELURAHAN JELAMBAR;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-25;2019-06-25;0
QL001278014;KELURAHAN KOTA BAMBU UTARA;Jembatan Penyeberangan Orang (JPO) dan/atau halte;JPO/Halte Kotor;complete;2019-06-25;2019-06-25;0
QL001278012;KELURAHAN KOTA BAMBU UTARA;Sampah;Sampah Ruang Publik;complete;2019-06-25;2019-06-25;0
QL001278011;KELURAHAN KOTA BAMBU UTARA;Sampah;Sampah Ruang Publik;complete;2019-06-25;2019-06-25;0
QL001278010;KELURAHAN KOTA BAMBU UTARA;Sampah;Sampah Ruang Publik;complete;2019-06-25;2019-06-25;0
QL001278008;KELURAHAN SLIPI;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-25;2019-06-25;0
QL001278007;KELURAHAN SLIPI;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-25;2019-06-25;0
QL001278006;KELURAHAN SLIPI;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-25;2019-06-25;0
QL001277615;KELURAHAN KELAPA DUA;Sampah;Sampah Trotoar;complete;2019-06-25;2019-06-25;0
QL001277616;KELURAHAN KELAPA DUA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-25;2019-06-25;0
QL001277618;KELURAHAN KELAPA DUA;Sampah;Sampah Trotoar;complete;2019-06-25;2019-06-25;0
QL001277990;KELURAHAN JEMBATAN LIMA;Parkir liar;Parkir Liar Area Publik;complete;2019-06-25;2019-06-25;0
QL001277981;KELURAHAN JEMBATAN BESI;Sampah;Sampah Trotoar;complete;2019-06-25;2019-06-25;0
QL001277801;KELURAHAN CENGKARENG TIMUR;Sampah;Sampah Lingkungan;complete;2019-06-25;2019-06-25;0
QL001277980;KELURAHAN GROGOL;Sampah;Sampah Trotoar;complete;2019-06-25;2019-06-25;0
QL001277978;KELURAHAN GROGOL;Sampah;Sampah Trotoar;complete;2019-06-25;2019-06-25;0
QL001277976;KELURAHAN GROGOL;Sampah;Sampah Got;complete;2019-06-25;2019-06-25;0
QL001277979;KELURAHAN GROGOL;Sampah;Sampah Trotoar;complete;2019-06-25;2019-06-25;0
QL001277973;KELURAHAN JEMBATAN BESI;Sampah;Sampah Trotoar;complete;2019-06-25;2019-06-25;0
TW000016058;KELURAHAN JEMBATAN BESI;Lain-lain;"Lain-lain:
Sudah di tl untuk remaja yang mengganggu  ketentraman masyarakat.";complete;2019-06-25;2019-06-26;1
QL001277913;KELURAHAN KAMAL;Sampah;Rumput Liar Kecil;complete;2019-06-24;2019-06-25;1
QL001277909;KELURAHAN KAMAL;Pohon;Pangkas s/d 70 cm;complete;2019-06-24;2019-06-25;1
QL001277911;KELURAHAN KAMAL;Pohon;Pangkas s/d 70 cm;complete;2019-06-24;2019-06-25;1
QL001277910;KELURAHAN KAMAL;Sampah;Sampah Lingkungan;complete;2019-06-24;2019-06-25;1
QL001277906;KELURAHAN KAMAL;Sampah;Sampah Lingkungan;complete;2019-06-24;2019-06-25;1
QL001277904;KELURAHAN KAMAL;Sampah;Sampah Got;complete;2019-06-24;2019-06-25;1
QL001277905;KELURAHAN KAMAL;Sampah;Rumput Liar Kecil;complete;2019-06-24;2019-06-25;1
QL001277902;KELURAHAN KAMAL;Sampah;Sampah Got;complete;2019-06-24;2019-06-25;1
QL001277871;KELURAHAN JOGLO;Pelanggaran Perda/Pergub;"Lain-lain:
corli";complete;2019-06-24;2019-06-25;1
QL001277781;KELURAHAN TEGAL ALUR;Sampah;"Lain-lain:
rumput liar";complete;2019-06-24;2019-06-25;1
QL001277899;KELURAHAN TANJUNG DUREN SELATAN;Gangguan ketenteraman dan ketertiban;"Lain-lain:
corli";complete;2019-06-24;2019-06-24;0
QL001277777;KELURAHAN TEGAL ALUR;Sampah;Sampah Got;complete;2019-06-24;2019-06-25;1
QL001277797;KELURAHAN CENGKARENG TIMUR;Sampah;Sampah Lingkungan;complete;2019-06-24;2019-06-25;1
QL001277803;KELURAHAN KAPUK;Sampah;Sampah Trotoar;complete;2019-06-24;2019-06-25;1
QL001277878;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Got;complete;2019-06-24;2019-06-24;0
QL001277828;KELURAHAN ANGKE;Sampah;Sampah Lingkungan;complete;2019-06-24;2019-06-24;0
QL001277830;KELURAHAN ANGKE;Sampah;Sampah Lingkungan;complete;2019-06-24;2019-06-24;0
QL001277811;KELURAHAN KAPUK;Sampah;"Lain-lain:
Rumli";complete;2019-06-24;2019-06-25;1
QL001277792;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Trotoar;complete;2019-06-24;2019-06-24;0
QL001277785;KELURAHAN TEGAL ALUR;Sampah;Rumput Liar Besar;complete;2019-06-24;2019-06-25;1
QL001277784;KELURAHAN TEGAL ALUR;Sampah;Rumput Liar Kecil;complete;2019-06-24;2019-06-25;1
QL001277783;KELURAHAN TEGAL ALUR;Sampah;"Lain-lain:
karung puing";complete;2019-06-24;2019-06-25;1
QL001277779;KELURAHAN TEGAL ALUR;Sampah;Rumput Liar Kecil;complete;2019-06-24;2019-06-25;1
QL001277780;KELURAHAN TEGAL ALUR;Sampah;Rumput Liar Kecil;complete;2019-06-24;2019-06-25;1
QL001277778;KELURAHAN TEGAL ALUR;Sampah;"Lain-lain:
rumli";complete;2019-06-24;2019-06-25;1
QL001277776;KELURAHAN KAMAL;Sampah;Sampah Got;complete;2019-06-24;2019-06-25;1
QL001277766;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Lingkungan;complete;2019-06-24;2019-06-24;0
QL001277627;KELURAHAN TOMANG;Pohon;"Lain-lain:
rumput liar";complete;2019-06-24;2019-06-24;0
QL001277695;KELURAHAN KEBON JERUK;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-24;2019-06-25;1
QL001277692;KELURAHAN KEBON JERUK;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-24;2019-06-25;1
QL001277694;KELURAHAN KEBON JERUK;Sampah;Sampah Trotoar;complete;2019-06-24;2019-06-25;1
QL001277691;KELURAHAN SLIPI;Sampah;Sampah Trotoar;complete;2019-06-24;2019-06-24;0
QL001277690;KELURAHAN SLIPI;Saluran air/kali/sungai;Tali/Mulut Air Tersumbat;complete;2019-06-24;2019-06-24;0
QL001277683;KELURAHAN KEBON JERUK;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-24;2019-06-25;1
QL001277682;KELURAHAN SLIPI;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-24;2019-06-24;0
QL001277681;KELURAHAN SLIPI;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-24;2019-06-24;0
QL001277659;KELURAHAN SUKABUMI UTARA;Pohon;Pangkas > 70 cm;complete;2019-06-24;2019-06-24;0
QL001277623;KELURAHAN GROGOL;Gangguan ketenteraman dan ketertiban;Pelanggaran Area Publik;complete;2019-06-24;2019-06-24;0
QL001277625;KELURAHAN DURI KEPA;Sampah;Sampah Got;complete;2019-06-24;2019-06-24;0
QL001277624;KELURAHAN TOMANG;Sampah;Sampah Trotoar;complete;2019-06-24;2019-06-24;0
QL001277134;KELURAHAN DURI UTARA;Sampah;Sampah Got;complete;2019-06-24;2019-06-24;0
QL001277614;KELURAHAN SUKABUMI UTARA;Sampah;Sampah Ruang Publik;complete;2019-06-24;2019-06-24;0
QL001277575;KELURAHAN SUKABUMI SELATAN;Sampah;Sampah Reklame Kecil;complete;2019-06-24;2019-06-24;0
QL001277555;KELURAHAN SUKABUMI SELATAN;Sampah;Sampah Reklame Kecil;complete;2019-06-24;2019-06-24;0
QL001277590;KELURAHAN TAMAN SARI;Pelanggaran Perda/Pergub;"Lain-lain:
Pungli";complete;2019-06-24;2019-06-24;0
QL001277587;KELURAHAN TAMBORA;Sampah;Sampah Lingkungan;complete;2019-06-24;2019-06-24;0
QL001277573;KELURAHAN SLIPI;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-24;2019-06-24;0
QL001277583;KELURAHAN SLIPI;Saluran air/kali/sungai;Tersumbat Lumpur (L ? 0,6 m);complete;2019-06-24;2019-06-24;0
QL001277577;KELURAHAN SLIPI;Pelanggaran Perda/Pergub;Spanduk/iklan liar;complete;2019-06-24;2019-06-24;0
