id_laporan;skpd;kategori;waktu_terima;waktu_selesai;selisih_hari;status
1222343;KELURAHAN SENEN;Sampah;2019-01-19;2019-01-19;1;complete
1222341;KELURAHAN SENEN;Sampah;2019-01-19;2019-01-19;1;complete
1222339;KELURAHAN KARTINI;Sampah;2019-01-19;2019-01-19;1;complete
1222326;KELURAHAN CEMPAKA PUTIH BARAT;PJU Rusak;2019-01-19;2019-01-21;2;complete
1222211;KELURAHAN PETAMBURAN;Sampah;2019-01-19;2019-01-20;1;complete
1222210;KELURAHAN PETAMBURAN;Sampah;2019-01-19;2019-01-19;1;complete
1222193;KELURAHAN GAMBIR;Tanaman Bermasalah;2019-01-19;2019-01-19;1;complete
1222192;KELURAHAN SUMUR BATU;Parkir Liar;2019-01-19;2019-01-20;1;complete
1222187;KELURAHAN PETAMBURAN;Sampah;2019-01-19;2019-01-20;1;complete
1222186;KELURAHAN PETAMBURAN;Sampah;2019-01-19;2019-01-19;1;complete
1222185;KELURAHAN PETAMBURAN;Iklan Liar;2019-01-19;2019-01-19;1;complete
1222184;KELURAHAN PETAMBURAN;Sampah;2019-01-19;2019-01-20;1;complete
1222182;KELURAHAN PETAMBURAN;Sampah;2019-01-19;2019-01-20;1;complete
1222147;KELURAHAN GAMBIR;Pelanggaran;2019-01-18;2019-01-18;1;complete
1222145;KELURAHAN GAMBIR;Sampah;2019-01-18;2019-01-18;1;complete
1222141;KELURAHAN GAMBIR;Iklan Liar;2019-01-18;2019-01-18;1;complete
1222099;KELURAHAN KARANG ANYAR;Sampah;2019-01-18;2019-01-21;3;complete
1222098;KELURAHAN KARANG ANYAR;Sampah;2019-01-18;2019-01-21;3;complete
1222096;KELURAHAN KARANG ANYAR;Fasilitas Umum;2019-01-18;2019-01-20;2;complete
1222095;KELURAHAN KARTINI;Tanaman Bermasalah;2019-01-18;2019-01-18;1;complete
1222091;KELURAHAN KARTINI;Parkir Liar;2019-01-18;2019-01-21;3;complete
1222090;KELURAHAN KARTINI;Pelanggaran Ketertiban Umum;2019-01-18;2019-01-21;3;complete
1222089;KELURAHAN KARTINI;Tanaman Bermasalah;2019-01-18;2019-01-21;3;complete
1222088;KELURAHAN KARTINI;Iklan Liar;2019-01-18;2019-01-21;3;complete
1222083;KELURAHAN GAMBIR;Iklan Liar;2019-01-18;2019-01-18;1;complete
1222070;KELURAHAN KARTINI;Iklan Liar;2019-01-18;2019-01-21;3;complete
1222057;KELURAHAN GUNUNG SAHARI SELATAN;Sampah;2019-01-18;2019-01-18;1;complete
1222056;KELURAHAN GUNUNG SAHARI SELATAN;Pelanggaran;2019-01-18;2019-01-21;3;complete
1222050;KELURAHAN KARTINI;Sampah;2019-01-18;2019-01-18;1;complete
1222015;KELURAHAN KARTINI;Potensi Banjir;2019-01-18;2019-01-18;1;complete
1221976;KELURAHAN GAMBIR;Sampah;2019-01-18;2019-01-18;1;complete
1221953;KELURAHAN GAMBIR;Iklan Liar;2019-01-18;2019-01-18;1;complete
1221940;KELURAHAN GAMBIR;Sampah;2019-01-18;2019-01-18;1;complete
1221873;KELURAHAN CIDENG;Sampah;2019-01-18;2019-01-18;1;complete
1221870;KELURAHAN CIDENG;Potensi Banjir;2019-01-18;2019-01-18;1;complete
1221868;KELURAHAN CIDENG;Potensi Banjir;2019-01-18;2019-01-18;1;complete
1221866;KELURAHAN CIDENG;Potensi Banjir;2019-01-18;2019-01-18;1;complete
1221667;KELURAHAN KEBON SIRIH;Sampah;2019-01-17;2019-01-17;1;complete
1221658;KELURAHAN KENARI;Kaki Lima Liar;2019-01-17;2019-01-18;1;complete
1221600;KELURAHAN CIDENG;Sampah;2019-01-17;2019-01-17;1;complete
1221595;KELURAHAN KEBON KACANG;Sampah;2019-01-17;2019-01-17;1;complete
1221582;KELURAHAN GAMBIR;Tanaman Bermasalah;2019-01-17;2019-01-17;1;complete
1221577;KELURAHAN KEBON KACANG;Pelanggaran;2019-01-17;2019-01-17;1;complete
1221574;KELURAHAN CEMPAKA PUTIH TIMUR;Tanaman Bermasalah;2019-01-17;2019-01-17;1;complete
1221566;KELURAHAN KEBON KACANG;Potensi Banjir;2019-01-17;2019-01-17;1;complete
1221544;KELURAHAN PETAMBURAN;Iklan Liar;2019-01-17;2019-01-17;1;complete
1221500;KELURAHAN CIDENG;Sampah;2019-01-17;2019-01-17;1;complete
1221457;KELURAHAN GAMBIR;Iklan Liar;2019-01-16;2019-01-16;1;complete
1221443;KELURAHAN CEMPAKA PUTIH BARAT;Iklan Liar;2019-01-16;2019-01-17;1;complete
1221440;KELURAHAN CEMPAKA PUTIH BARAT;Iklan Liar;2019-01-16;2019-01-17;1;complete
1221437;KELURAHAN RAWASARI;Iklan Liar;2019-01-16;2019-01-24;8;complete
1221434;KELURAHAN PASEBAN;Potensi Banjir;2019-01-16;2019-01-16;1;complete
1221431;KELURAHAN RAWASARI;Iklan Liar;2019-01-16;2019-01-24;8;complete
1221430;KELURAHAN RAWASARI;Iklan Liar;2019-01-16;2019-01-16;1;complete
1221429;KELURAHAN RAWASARI;Iklan Liar;2019-01-16;2019-01-16;1;complete
1221425;KELURAHAN GAMBIR;Iklan Liar;2019-01-16;2019-01-16;1;complete
1221423;KELURAHAN GAMBIR;Potensi Banjir;2019-01-16;2019-01-16;1;complete
1221422;KELURAHAN GAMBIR;Tanaman Bermasalah;2019-01-16;2019-01-16;1;complete
1221418;KELURAHAN GAMBIR;Sampah;2019-01-16;2019-01-16;1;complete
1221415;KELURAHAN GAMBIR;Pelanggaran;2019-01-16;2019-01-16;1;complete
1221389;KELURAHAN RAWASARI;Iklan Liar;2019-01-16;2019-01-24;8;complete
1221390;KELURAHAN RAWASARI;Iklan Liar;2019-01-16;2019-01-16;1;complete
1221282;KELURAHAN KEBON SIRIH;Potensi Banjir;2019-01-16;2019-01-16;1;complete
1221259;KELURAHAN CEMPAKA PUTIH BARAT;Parkir Liar;2019-01-16;2019-01-16;1;complete
1221246;KELURAHAN PASEBAN;Banjir;2019-01-16;2019-01-17;1;complete
1221218;KELURAHAN KENARI;Kaki Lima Liar;2019-01-16;2019-01-16;1;complete
1221201;KELURAHAN PETAMBURAN;Sampah;2019-01-16;2019-01-16;1;complete
1221194;KELURAHAN GAMBIR;Iklan Liar;2019-01-16;2019-01-16;1;complete
1221188;KELURAHAN PETAMBURAN;Sampah;2019-01-16;2019-01-16;1;complete
1221141;KELURAHAN PETAMBURAN;Sampah;2019-01-16;2019-01-16;1;complete
1221138;KELURAHAN PETAMBURAN;Sampah;2019-01-16;2019-01-16;1;complete
1221134;KELURAHAN PETAMBURAN;Sampah;2019-01-16;2019-01-16;1;complete
1221133;KELURAHAN PETAMBURAN;Sampah;2019-01-16;2019-01-16;1;complete
1221127;KELURAHAN PETAMBURAN;Sampah;2019-01-16;2019-01-16;1;complete
1221123;KELURAHAN PETAMBURAN;Sampah;2019-01-16;2019-01-16;1;complete
1221121;KELURAHAN PETAMBURAN;Sampah;2019-01-16;2019-01-16;1;complete
1221120;KELURAHAN PETAMBURAN;Sampah;2019-01-16;2019-01-16;1;complete
1221119;KELURAHAN PETAMBURAN;Sampah;2019-01-16;2019-01-16;1;complete
1221118;KELURAHAN PETAMBURAN;Sampah;2019-01-16;2019-01-16;1;complete
1221022;KELURAHAN TANAH TINGGI;Sampah;2019-01-15;2019-01-15;1;complete
1220948;KELURAHAN UTAN PANJANG;Potensi Banjir;2019-01-15;2019-01-15;1;complete
1220943;KELURAHAN UTAN PANJANG;Potensi Banjir;2019-01-15;2019-01-15;1;complete
1220852;KELURAHAN GAMBIR;Sampah;2019-01-15;2019-01-15;1;complete
1220800;KELURAHAN CIKINI;Sampah;2019-01-15;2019-01-15;1;complete
1220792;KELURAHAN GAMBIR;Mobilitas dan Akses;2019-01-15;2019-01-15;1;complete
1220793;KELURAHAN BENDUNGAN HILIR;Sampah;2019-01-15;2019-01-15;1;complete
1220778;KELURAHAN GAMBIR;Iklan Liar;2019-01-15;2019-01-15;1;complete
1220763;KELURAHAN KEBON SIRIH;Sampah;2019-01-15;2019-01-15;1;complete
1220747;KELURAHAN CEMPAKA PUTIH TIMUR;Tanaman Bermasalah;2019-01-15;2019-01-15;1;complete
1220729;KELURAHAN PETAMBURAN;Iklan Liar;2019-01-15;2019-01-15;1;complete
1220726;KELURAHAN PETAMBURAN;Iklan Liar;2019-01-15;2019-01-15;1;complete
1220713;KELURAHAN PETAMBURAN;Sampah;2019-01-15;2019-01-15;1;complete
1220712;KELURAHAN PETAMBURAN;Sampah;2019-01-15;2019-01-15;1;complete
1220707;KELURAHAN PETAMBURAN;Sampah;2019-01-15;2019-01-15;1;complete
1220705;KELURAHAN PETAMBURAN;Sampah;2019-01-15;2019-01-15;1;complete
1220702;KELURAHAN PETAMBURAN;Sampah;2019-01-15;2019-01-15;1;complete
1220700;KELURAHAN PETAMBURAN;Sampah;2019-01-15;2019-01-15;1;complete
1220617;KELURAHAN GAMBIR;Iklan Liar;2019-01-14;2019-01-14;1;complete
1220610;KELURAHAN TANAH TINGGI;Sampah;2019-01-14;2019-01-24;11;complete
1220606;KELURAHAN KEMAYORAN;Iklan Liar;2019-01-14;2019-01-15;1;complete
1220604;KELURAHAN KEMAYORAN;Iklan Liar;2019-01-14;2019-01-15;1;complete
1220605;KELURAHAN KEMAYORAN;Iklan Liar;2019-01-14;2019-01-15;1;complete
1220593;KELURAHAN KEBON KOSONG;Iklan Liar;2019-01-14;2019-01-14;1;complete
1220589;KELURAHAN KEBON KOSONG;Iklan Liar;2019-01-14;2019-01-14;1;complete
1220585;KELURAHAN BUNGUR;Sampah;2019-01-14;2019-01-14;1;complete
1220584;KELURAHAN BUNGUR;Sampah;2019-01-14;2019-01-14;1;complete
1220583;KELURAHAN BUNGUR;Sampah;2019-01-14;2019-01-14;1;complete
1220558;KELURAHAN PASAR BARU;Sampah;2019-01-14;2019-01-14;1;complete
1220556;KELURAHAN PASAR BARU;Sampah;2019-01-14;2019-01-15;1;complete
1220553;KELURAHAN KARTINI;Sampah;2019-01-14;2019-01-14;1;complete
1220552;KELURAHAN KARTINI;Potensi Banjir;2019-01-14;2019-01-14;1;complete
1220548;KELURAHAN KARANG ANYAR;Sampah;2019-01-14;2019-01-14;1;complete
1220544;KELURAHAN GAMBIR;Tanaman Bermasalah;2019-01-14;2019-01-14;1;complete
1220537;KELURAHAN GAMBIR;Tanaman Bermasalah;2019-01-14;2019-01-14;1;complete
1220527;KELURAHAN CIKINI;Sampah;2019-01-14;2019-01-14;1;complete
1220519;KELURAHAN DURI PULO;Sampah;2019-01-14;2019-01-14;1;complete
1220511;KELURAHAN DURI PULO;Pelanggaran;2019-01-14;2019-01-14;1;complete
1220505;KELURAHAN DURI PULO;Iklan Liar;2019-01-14;2019-01-14;1;complete
1220504;KELURAHAN DURI PULO;Pelanggaran;2019-01-14;2019-01-14;1;complete
1220477;KELURAHAN KEBON SIRIH;Sampah;2019-01-14;2019-01-14;1;complete
1220455;KELURAHAN KEBON SIRIH;Sampah;2019-01-14;2019-01-14;1;complete
1220417;KELURAHAN KARTINI;Sampah;2019-01-14;2019-01-14;1;complete
1220416;KELURAHAN KARTINI;Sampah;2019-01-14;2019-01-14;1;complete
1220383;KELURAHAN GAMBIR;Sampah;2019-01-14;2019-01-14;1;complete
1220296;KELURAHAN GAMBIR;Sampah;2019-01-14;2019-01-14;1;complete
1220290;KELURAHAN GAMBIR;Tanaman Bermasalah;2019-01-14;2019-01-14;1;complete
1220288;KELURAHAN KAMPUNG BALI;Sampah;2019-01-14;2019-01-14;1;complete
1220279;KELURAHAN GELORA;Sampah;2019-01-14;2019-01-14;1;complete
1220272;KELURAHAN SUMUR BATU;Parkir Liar;2019-01-14;2019-01-14;1;complete
1220268;KELURAHAN GAMBIR;Sampah;2019-01-14;2019-01-14;1;complete
1220234;KELURAHAN CEMPAKA PUTIH TIMUR;Pelanggaran;2019-01-13;2019-01-14;1;complete
1220221;KELURAHAN KARTINI;Sampah;2019-01-13;2019-01-13;1;complete
1220218;KELURAHAN GELORA;Iklan Liar;2019-01-13;2019-01-13;1;complete
1220143;KELURAHAN MENTENG;Pelanggaran;2019-01-13;2019-01-14;1;complete
1220125;KELURAHAN MANGGA DUA SELATAN;Tanaman Bermasalah;2019-01-13;2019-01-13;1;complete
1220102;KELURAHAN PASAR BARU;Fasilitas Umum;2019-01-13;2019-01-13;1;complete
1219954;KELURAHAN KARTINI;Sampah;2019-01-13;2019-01-13;1;complete
1219941;KELURAHAN KARTINI;Potensi Banjir;2019-01-13;2019-01-13;1;complete
1219940;KELURAHAN KARTINI;Potensi Banjir;2019-01-13;2019-01-13;1;complete
1219891;KELURAHAN DURI PULO;Pelanggaran;2019-01-13;2019-01-14;1;complete
1219855;KELURAHAN PASAR BARU;Pelanggaran Ketertiban Umum;2019-01-12;2019-01-12;1;complete
1219846;KELURAHAN KARTINI;Potensi Banjir;2019-01-12;2019-01-12;1;complete
1219839;KELURAHAN KARTINI;Sampah;2019-01-12;2019-01-12;1;complete
1219835;KELURAHAN SERDANG;Iklan Liar;2019-01-12;2019-01-13;1;complete
1219834;KELURAHAN SERDANG;Iklan Liar;2019-01-12;2019-01-13;1;complete
1219833;KELURAHAN SERDANG;Iklan Liar;2019-01-12;2019-01-13;1;complete
1219832;KELURAHAN SERDANG;Iklan Liar;2019-01-12;2019-01-13;1;complete
1219831;KELURAHAN SERDANG;Iklan Liar;2019-01-12;2019-01-13;1;complete
1219830;KELURAHAN SERDANG;Iklan Liar;2019-01-12;2019-01-13;1;complete
1219828;KELURAHAN SERDANG;Iklan Liar;2019-01-12;2019-01-13;1;complete
1219829;KELURAHAN SERDANG;Iklan Liar;2019-01-12;2019-01-13;1;complete
1219826;KELURAHAN SERDANG;Tunawisma/Pengemis;2019-01-12;2019-01-13;1;complete
1219824;KELURAHAN SUMUR BATU;Iklan Liar;2019-01-12;2019-01-12;1;complete
1219823;KELURAHAN SUMUR BATU;Iklan Liar;2019-01-12;2019-01-12;1;complete
1219821;KELURAHAN SUMUR BATU;Parkir Liar;2019-01-12;2019-01-12;1;complete
1219820;KELURAHAN SUMUR BATU;Iklan Liar;2019-01-12;2019-01-12;1;complete
1219819;KELURAHAN SUMUR BATU;Pelanggaran Bangunan;2019-01-12;2019-01-12;1;complete
1219721;KELURAHAN KARANG ANYAR;Parkir Liar;2019-01-12;2019-01-12;1;complete
1219700;KELURAHAN GAMBIR;Tanaman Bermasalah;2019-01-12;2019-01-13;1;complete
1219641;KELURAHAN KARTINI;Potensi Banjir;2019-01-12;2019-01-12;1;complete
1219640;KELURAHAN KARTINI;Potensi Banjir;2019-01-12;2019-01-12;1;complete
1219638;KELURAHAN KAMPUNG BALI;Sampah;2019-01-12;2019-01-12;1;complete
1219621;KELURAHAN PETAMBURAN;Iklan Liar;2019-01-12;2019-01-12;1;complete
1219615;KELURAHAN PETAMBURAN;Sampah;2019-01-12;2019-01-12;1;complete
1219610;KELURAHAN PETAMBURAN;Sampah;2019-01-12;2019-01-12;1;complete
1219600;KELURAHAN GAMBIR;Sampah;2019-01-12;2019-01-12;1;complete
1219599;KELURAHAN GAMBIR;Sampah;2019-01-12;2019-01-12;1;complete
1219595;KELURAHAN GAMBIR;Iklan Liar;2019-01-12;2019-01-12;1;complete
1219590;KELURAHAN GAMBIR;Sampah;2019-01-12;2019-01-12;1;complete
1219492;KELURAHAN CIDENG;Sampah;2019-01-12;2019-01-12;1;complete
1219477;KELURAHAN PETAMBURAN;Sampah;2019-01-12;2019-01-12;1;complete
1219458;KELURAHAN PETAMBURAN;Sampah;2019-01-12;2019-01-12;1;complete
1219451;KELURAHAN PETAMBURAN;Sampah;2019-01-12;2019-01-12;1;complete
1219449;KELURAHAN PETAMBURAN;Sampah;2019-01-12;2019-01-12;1;complete
1219368;KELURAHAN CEMPAKA PUTIH BARAT;PJU Rusak;2019-01-11;2019-01-11;1;complete
1219367;KELURAHAN RAWASARI;Iklan Liar;2019-01-11;2019-01-24;13;complete
1219355;KELURAHAN GAMBIR;Sampah;2019-01-11;2019-01-11;1;complete
1219353;KELURAHAN KEBON KELAPA;Tanaman Bermasalah;2019-01-11;2019-01-12;1;complete
1219322;KELURAHAN RAWASARI;Potensi Banjir;2019-01-11;2019-01-12;1;complete
1219300;KELURAHAN GAMBIR;Iklan Liar;2019-01-11;2019-01-11;1;complete
1219298;KELURAHAN TANAH TINGGI;Potensi Banjir;2019-01-11;2019-01-11;1;complete
1219265;KELURAHAN KARTINI;Sampah;2019-01-11;2019-01-11;1;complete
1219263;KELURAHAN KARTINI;Sampah;2019-01-11;2019-01-11;1;complete
1219249;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-01-11;2019-01-12;1;complete
1219247;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-01-11;2019-01-12;1;complete
1219248;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-01-11;2019-01-12;1;complete
1219245;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-01-11;2019-01-12;1;complete
1219243;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-01-11;2019-01-12;1;complete
1219241;KELURAHAN GAMBIR;Sampah;2019-01-11;2019-01-11;1;complete
1219240;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-01-11;2019-01-12;1;complete
1219236;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-01-11;2019-01-12;1;complete
1219239;KELURAHAN CEMPAKA PUTIH TIMUR;Iklan Liar;2019-01-11;2019-01-12;1;complete
1219231;KELURAHAN PASEBAN;Iklan Liar;2019-01-11;2019-01-11;1;complete
1219230;KELURAHAN RAWASARI;Iklan Liar;2019-01-11;2019-01-24;13;complete
1219229;KELURAHAN RAWASARI;Iklan Liar;2019-01-11;2019-01-24;13;complete
1219223;KELURAHAN RAWASARI;Iklan Liar;2019-01-11;2019-01-24;13;complete
1219219;KELURAHAN RAWASARI;Iklan Liar;2019-01-11;2019-01-24;13;complete
1219217;KELURAHAN RAWASARI;Iklan Liar;2019-01-11;2019-01-24;13;complete
1219210;KELURAHAN RAWASARI;Iklan Liar;2019-01-11;2019-01-24;13;complete
1219208;KELURAHAN RAWASARI;Iklan Liar;2019-01-11;2019-01-24;13;complete
1219198;KELURAHAN RAWASARI;Iklan Liar;2019-01-11;2019-01-11;1;complete
1219196;KELURAHAN RAWASARI;Iklan Liar;2019-01-11;2019-01-11;1;complete
1219195;KELURAHAN RAWASARI;Iklan Liar;2019-01-11;2019-01-24;13;complete
1219193;KELURAHAN RAWASARI;Iklan Liar;2019-01-11;2019-01-24;13;complete
1219159;KELURAHAN BUNGUR;Potensi Banjir;2019-01-11;2019-01-11;1;complete
1219149;KELURAHAN KWITANG;Pelanggaran Ketertiban Umum;2019-01-11;2019-01-11;1;complete
1219068;KELURAHAN PETAMBURAN;Sampah;2019-01-11;2019-01-11;1;complete
1218976;KELURAHAN PETAMBURAN;Sampah;2019-01-11;2019-01-11;1;complete
1218974;KELURAHAN PETAMBURAN;Sampah;2019-01-11;2019-01-11;1;complete
1218970;KELURAHAN PETAMBURAN;Sampah;2019-01-11;2019-01-11;1;complete
1218971;KELURAHAN GELORA;Sampah;2019-01-11;2019-01-11;1;complete
1218967;KELURAHAN PETAMBURAN;Sampah;2019-01-11;2019-01-11;1;complete
1218947;KELURAHAN GUNUNG SAHARI SELATAN;Pelanggaran Ketertiban Umum;2019-01-11;2019-01-14;3;complete
1218921;KELURAHAN GONDANGDIA;Sampah;2019-01-11;2019-01-11;1;complete
1218920;KELURAHAN GONDANGDIA;Fasilitas Umum;2019-01-11;2019-01-11;1;complete
1218914;KELURAHAN GONDANGDIA;Pelanggaran;2019-01-11;2019-01-11;1;complete
1218915;KELURAHAN GONDANGDIA;Sampah;2019-01-11;2019-01-11;1;complete
1218902;KELURAHAN GONDANGDIA;Tunawisma/Pengemis;2019-01-10;2019-01-11;1;complete
1218871;KELURAHAN GAMBIR;Sampah;2019-01-10;2019-01-10;1;complete
1218868;KELURAHAN GAMBIR;Sampah;2019-01-10;2019-01-10;1;complete
1218837;KELURAHAN GALUR;PJU Rusak;2019-01-10;2019-01-11;1;complete
1218767;KELURAHAN GELORA;Kaki Lima Liar;2019-01-10;2019-01-10;1;complete
1218764;KELURAHAN CEMPAKA PUTIH BARAT;Fasilitas Umum;2019-01-10;2019-01-10;1;complete
1218762;KELURAHAN CEMPAKA PUTIH BARAT;Sampah;2019-01-10;2019-01-11;1;complete
1218759;KELURAHAN CEMPAKA PUTIH BARAT;Sampah;2019-01-10;2019-01-10;1;complete
1218757;KELURAHAN CEMPAKA PUTIH TIMUR;Sampah;2019-01-10;2019-01-11;1;complete
1218609;KELURAHAN BENDUNGAN HILIR;Iklan Liar;2019-01-10;2019-01-10;1;complete
1218589;KELURAHAN KENARI;Pungutan Liar;2019-01-10;2019-01-10;1;complete
1218585;KELURAHAN PEGANGSAAN;Iklan Liar;2019-01-10;2019-01-12;2;complete
1218583;KELURAHAN PEGANGSAAN;Tanaman Bermasalah;2019-01-10;2019-01-10;1;complete
1218581;KELURAHAN PEGANGSAAN;Sampah;2019-01-10;2019-01-10;1;complete
1218580;KELURAHAN PEGANGSAAN;Iklan Liar;2019-01-10;2019-01-20;11;complete
1218577;KELURAHAN PEGANGSAAN;Sampah;2019-01-10;2019-01-10;1;complete
1218573;KELURAHAN PEGANGSAAN;Iklan Liar;2019-01-10;2019-01-10;1;complete
1218567;KELURAHAN PEGANGSAAN;Kaki Lima Liar;2019-01-10;2019-01-10;1;complete
1218560;KELURAHAN KENARI;Sampah;2019-01-10;2019-01-10;1;complete
1218516;KELURAHAN PETAMBURAN;Tanaman Bermasalah;2019-01-10;2019-01-10;1;complete
1218490;KELURAHAN GAMBIR;Sampah;2019-01-10;2019-01-10;1;complete
1218482;KELURAHAN GAMBIR;Sampah;2019-01-10;2019-01-10;1;complete
1218467;KELURAHAN CIDENG;Sampah;2019-01-10;2019-01-10;1;complete
1218428;KELURAHAN PETOJO SELATAN;Sampah;2019-01-10;2019-01-10;1;complete
1218373;KELURAHAN GAMBIR;Iklan Liar;2019-01-09;2019-01-09;1;complete
1218361;KELURAHAN GAMBIR;Iklan Liar;2019-01-09;2019-01-09;1;complete
1218315;KELURAHAN GAMBIR;Tanaman Bermasalah;2019-01-09;2019-01-09;1;complete
1218305;KELURAHAN KEBON KOSONG;Iklan Liar;2019-01-09;2019-01-09;1;complete
1218306;KELURAHAN KEBON KOSONG;Sampah;2019-01-09;2019-01-09;1;complete
1218302;KELURAHAN KEBON KOSONG;Potensi Banjir;2019-01-09;2019-01-09;1;complete
1218301;KELURAHAN KEBON KOSONG;Sampah;2019-01-09;2019-01-09;1;complete
1218297;KELURAHAN KEBON KOSONG;Iklan Liar;2019-01-09;2019-01-09;1;complete
1218299;KELURAHAN GAMBIR;Sampah;2019-01-09;2019-01-09;1;complete
1218295;KELURAHAN UTAN PANJANG;Iklan Liar;2019-01-09;2019-01-09;1;complete
1218290;KELURAHAN UTAN PANJANG;Fasilitas Umum;2019-01-09;2019-01-09;1;complete
1218287;KELURAHAN UTAN PANJANG;Iklan Liar;2019-01-09;2019-01-10;1;complete
1218286;KELURAHAN UTAN PANJANG;Iklan Liar;2019-01-09;2019-01-10;1;complete
1218285;KELURAHAN UTAN PANJANG;Sampah;2019-01-09;2019-01-10;1;complete
1218279;KELURAHAN UTAN PANJANG;Iklan Liar;2019-01-09;2019-01-10;1;complete
1218277;KELURAHAN UTAN PANJANG;Pelanggaran Ketertiban Umum;2019-01-09;2019-01-10;1;complete
1218266;KELURAHAN BUNGUR;Iklan Liar;2019-01-09;2019-01-10;1;complete
1218262;KELURAHAN BUNGUR;Iklan Liar;2019-01-09;2019-01-09;1;complete
1218255;KELURAHAN TANAH TINGGI;Iklan Liar;2019-01-09;2019-01-10;1;complete
1218253;KELURAHAN TANAH TINGGI;Sampah;2019-01-09;2019-01-10;1;complete
1218249;KELURAHAN GALUR;Iklan Liar;2019-01-09;2019-01-10;1;complete
1218248;KELURAHAN GALUR;Iklan Liar;2019-01-09;2019-01-10;1;complete
1218244;KELURAHAN GALUR;Sampah;2019-01-09;2019-01-12;3;complete
1218140;KELURAHAN KRAMAT;Kaki Lima Liar;2019-01-09;2019-01-09;1;complete
1218138;KELURAHAN JOHAR BARU;Potensi Banjir;2019-01-09;2019-01-09;1;complete
1218127;KELURAHAN KEBON SIRIH;Sampah;2019-01-09;2019-01-09;1;complete
1218124;KELURAHAN KEBON SIRIH;Sampah;2019-01-09;2019-01-09;1;complete
1218122;KELURAHAN KEBON SIRIH;Sampah;2019-01-09;2019-01-09;1;complete
1218110;KELURAHAN GAMBIR;Potensi Banjir;2019-01-09;2019-01-09;1;complete
1218108;KELURAHAN GAMBIR;Mobilitas dan Akses;2019-01-09;2019-01-09;1;complete
1218105;KELURAHAN GAMBIR;Potensi Banjir;2019-01-09;2019-01-09;1;complete
1218079;KELURAHAN GELORA;Iklan Liar;2019-01-09;2019-01-09;1;complete
1218081;KELURAHAN GELORA;Iklan Liar;2019-01-09;2019-01-09;1;complete
1218036;KELURAHAN CEMPAKA PUTIH TIMUR;Tanaman Bermasalah;2019-01-09;2019-01-09;1;complete
1218013;KELURAHAN GAMBIR;Sampah;2019-01-09;2019-01-09;1;complete
1218011;KELURAHAN CIKINI;Sampah;2019-01-09;2019-01-09;1;complete
1217968;KELURAHAN GAMBIR;Pelanggaran;2019-01-08;2019-01-08;1;complete
1217967;KELURAHAN GAMBIR;Iklan Liar;2019-01-08;2019-01-08;1;complete
1217953;KELURAHAN CEMPAKA PUTIH TIMUR;Tanaman Bermasalah;2019-01-08;2019-01-09;1;complete
1217864;KELURAHAN KEBON KELAPA;Sampah;2019-01-08;2019-01-08;1;complete
1217819;KELURAHAN CEMPAKA PUTIH TIMUR;Kaki Lima Liar;2019-01-08;2019-01-09;1;complete
1217817;KELURAHAN GAMBIR;Sampah;2019-01-08;2019-01-08;1;complete
1217811;KELURAHAN GAMBIR;Sampah;2019-01-08;2019-01-08;1;complete
1217797;KELURAHAN KEBON SIRIH;Potensi Banjir;2019-01-08;2019-01-09;1;complete
1217796;KELURAHAN KEBON SIRIH;Sampah;2019-01-08;2019-01-09;1;complete
1217743;KELURAHAN GONDANGDIA;Parkir Liar;2019-01-08;2019-01-08;1;complete
1217378;KELURAHAN MENTENG;Sampah;2019-01-07;2019-01-08;1;complete
1217379;KELURAHAN MENTENG;Sampah;2019-01-07;2019-01-08;1;complete
1217418;KELURAHAN GAMBIR;Sampah;2019-01-07;2019-01-08;1;complete
1217425;KELURAHAN UTAN PANJANG;Potensi Banjir;2019-01-07;2019-01-08;1;complete
1217445;KELURAHAN KEBON KOSONG;Iklan Liar;2019-01-07;2019-01-08;1;complete
1217439;KELURAHAN KEBON KOSONG;Iklan Liar;2019-01-07;2019-01-08;1;complete
1217440;KELURAHAN KEBON KOSONG;Iklan Liar;2019-01-07;2019-01-08;1;complete
1217438;KELURAHAN KEBON KOSONG;Pelanggaran;2019-01-07;2019-01-08;1;complete
1217441;KELURAHAN KEBON KOSONG;Sampah;2019-01-07;2019-01-08;1;complete
1217442;KELURAHAN KEBON KOSONG;Iklan Liar;2019-01-07;2019-01-08;1;complete
1217443;KELURAHAN KEBON KOSONG;Iklan Liar;2019-01-07;2019-01-08;1;complete
1217452;KELURAHAN SERDANG;Pelanggaran;2019-01-07;2019-01-08;1;complete
1217451;KELURAHAN UTAN PANJANG;Iklan Liar;2019-01-07;2019-01-08;1;complete
1217458;KELURAHAN SERDANG;Iklan Liar;2019-01-07;2019-01-08;1;complete
1217459;KELURAHAN SERDANG;Iklan Liar;2019-01-07;2019-01-08;1;complete
